"pitch","d","mvelocity","dsw","surge","dive_no","stroke_def","ODBA","initial_d"
-1.21215388969692,11.277795,2.0431368,1027.1234,-0.007779789,"31",0.081656545,0.015503151,11.277795
-1.2224412791872,13.257575,2.0791233,1027.1399,-0.01039715,"31",0.081656545,0.014767023,11.277795
-1.22574319778588,15.192376,2.0372722,1027.1561,-0.014075478,"31",0.081656545,0.022591887,11.277795
-1.2198104745925,17.08651,1.9951329,1027.167,-0.012607069,"31",0.081656545,0.014805105,11.277795
-1.20749707199992,18.930063,1.9477736,1027.1768,-0.013962708,"31",0.081656545,0.023748474,11.277795
-1.19404545293566,20.711353,1.9630865,1027.186,-0.012596239,"31",0.081656545,0.014781538,11.277795
-1.18350572374213,22.577904,2.0247703,1027.1952,-0.012708746,"31",0.081656545,0.014843152,11.277795
-1.17651159601744,24.478241,2.0817127,1027.2046,-0.011901295,"31",0.081656545,0.017279072,11.277795
-1.17093893424875,26.4258,2.1398852,1027.2142,-0.011382593,"31",0.081656545,0.014074901,11.277795
-1.1643614515231,28.429836,2.2111945,1027.2242,-0.011425585,"31",0.081656545,0.021865044,11.277795
-1.15585719511642,30.504242,2.2726874,1027.2347,-0.013733231,"31",0.081656545,0.016925002,11.277795
-1.14585715663419,32.600708,2.3041689,1027.2452,-0.013374256,"31",0.081656545,0.016027821,11.277795
-1.13471169347046,34.704899,2.3422596,1027.2559,-0.011720521,"31",0.081656545,0.018565638,11.277795
-1.12148230717986,36.844345,2.4068031,1027.2667,-0.013603408,"31",0.081656545,0.025080256,11.277795
-1.10386582637485,39.061703,2.4761269,1027.278,-0.012014203,"31",0.081656545,0.024310611,11.277795
-1.07916341352651,41.267117,2.5089669,1027.2891,-0.012310546,"31",0.081656545,0.027453206,11.277795
-1.04569147167847,43.492058,2.5709426,1027.3002,-0.015177968,"31",0.081656545,0.031113088,11.277795
-1.00392944277626,45.712769,2.6556792,1027.3114,-0.011269873,"31",0.081656545,0.013369787,11.277795
-0.956725302733403,47.978058,2.7477434,1027.3226,-0.011147472,"31",0.081656545,0.021395674,11.277795
