"pitch","d","mvelocity","dsw","surge","dive_no","stroke_def","ODBA","initial_d"
-1.33629367905743,10.23646,2.0690701,1027.0977,-0.011206204,"1",0.081656545,0.013312845,10.23646
-1.325732237968,12.306727,2.1514597,1027.1321,-0.012369136,"1",0.081656545,0.014540447,10.23646
-1.31167727603462,14.430518,2.2092898,1027.1503,-0.012180726,"1",0.081656545,0.01724316,10.23646
-1.28813480900715,16.588165,2.2584469,1027.1644,-0.012197303,"1",0.081656545,0.015543819,10.23646
-1.25192952447085,18.771132,2.3273869,1027.1759,-0.011274465,"1",0.081656545,0.025432071,10.23646
-1.2034999364003,21.018597,2.3994691,1027.1875,-0.013995601,"1",0.081656545,0.019585976,10.23646
-1.14574981888519,23.255838,2.4754295,1027.1985,-0.012567533,"1",0.081656545,0.029402968,10.23646
-1.08328605575264,25.532858,2.5619884,1027.2097,-0.011268027,"1",0.081656545,0.03297922,10.23646
-1.02182901598593,27.784283,2.6441982,1027.2211,-0.012436112,"1",0.081656545,0.020334177,10.23646
-0.966977820545223,30.03643,2.7542984,1027.2323,-0.012302566,"1",0.081656545,0.015907038,10.23646
-0.922389632345136,32.324436,2.8660736,1027.2439,-0.012109577,"1",0.081656545,0.017379373,10.23646
-0.888459628834911,34.60664,2.941597,1027.2555,-0.012455619,"1",0.081656545,0.014344772,10.23646
-0.862428706266531,36.892338,2.9947672,1027.267,-0.011933123,"1",0.081656545,0.022963211,10.23646
-0.83987105872279,39.156216,3.0123696,1027.2784,-0.010824119,"1",0.081656545,0.021638788,10.23646
-0.816706891810689,41.367386,3.0492208,1027.2896,-0.012476997,"1",0.081656545,0.015881181,10.23646
-0.790698379269905,43.601326,3.086699,1027.3008,-0.011915991,"1",0.081656545,0.017702891,10.23646
-0.761877460625749,45.743076,3.1181252,1027.3115,-0.009158955,"1",0.081656545,0.022928346,10.23646
-0.732036536660144,47.903137,3.1920567,1027.3223,-0.013696302,"1",0.081656545,0.018884096,10.23646
