"pitch","d","mvelocity","dsw","surge","dive_no","stroke_def","ODBA","initial_d"
-1.28768072669566,16.658628,2.0357218,1027.1647,-0.009461575,"32",0.081656545,0.028251201,16.658628
-1.25802084573336,18.640793,2.0542035,1027.1753,-0.014493961,"32",0.081656545,0.031781673,16.658628
-1.23511380072666,20.563665,2.0633366,1027.1852,-0.014777331,"32",0.081656545,0.017470038,16.658628
-1.21732880838238,22.534454,2.1066678,1027.1949,-0.013029774,"32",0.081656545,0.016474441,16.658628
-1.20051266575917,24.530148,2.1249542,1027.2048,-0.011943697,"32",0.081656545,0.028282359,16.658628
-1.18047052635974,26.490921,2.1193998,1027.2146,-0.011836381,"32",0.081656545,0.02418576,16.658628
-1.15495850763127,28.445198,2.1501131,1027.2244,-0.011568074,"32",0.081656545,0.018785123,16.658628
-1.1243430763568,30.426922,2.1981997,1027.2343,-0.012023345,"32",0.081656545,0.02346267,16.658628
-1.09094363548589,32.414543,2.2689266,1027.2444,-0.012452785,"32",0.081656545,0.014492876,16.658628
-1.05766416854776,34.455589,2.3347499,1027.2546,-0.012683566,"32",0.081656545,0.021077381,16.658628
-1.02674454383796,36.484638,2.415834,1027.2649,-0.012264585,"32",0.081656545,0.015731957,16.658628
-0.999235816085331,38.6017,2.5076907,1027.2756,-0.013134269,"32",0.081656545,0.014576355,16.658628
-0.975226229136856,40.708961,2.5485125,1027.2863,-0.011369281,"32",0.081656545,0.018631866,16.658628
-0.954367746886394,42.822403,2.5968657,1027.2969,-0.012309258,"32",0.081656545,0.014720298,16.658628
-0.936224962045451,44.945892,2.6376321,1027.3075,-0.012407118,"32",0.081656545,0.015575765,16.658628
-0.920299321313193,47.07309,2.6919243,1027.3181,-0.012378732,"32",0.081656545,0.016003452,16.658628
-0.905908872190989,49.23703,2.7359622,1027.329,-0.012677958,"32",0.081656545,0.016774645,16.658628
