"pitch","d","mvelocity","dsw","surge","dive_no","stroke_def","ODBA","initial_d"
-1.22110995948707,16.836349,2.4082034,1027.1658,-0.008698928,"36",0.081656545,0.018793629,16.836349
-1.17412141996671,19.104107,2.4350891,1027.1777,-0.012639419,"36",0.081656545,0.017925085,16.836349
-1.12963104001791,21.322596,2.4506295,1027.189,-0.011255198,"36",0.081656545,0.021744868,16.836349
-1.08954014642119,23.5277,2.4765069,1027.1998,-0.012926919,"36",0.081656545,0.016377436,16.836349
-1.05568150942408,25.713539,2.4759393,1027.2107,-0.010345737,"36",0.081656545,0.016518099,16.836349
-1.02906602372933,27.824259,2.4743435,1027.2212,-0.013362077,"36",0.081656545,0.023893794,16.836349
-1.00934218002559,29.9466,2.490705,1027.2319,-0.01213217,"36",0.081656545,0.013447862,16.836349
-0.994854446250879,32.033489,2.5175569,1027.2424,-0.012390005,"36",0.081656545,0.014301809,16.836349
-0.983050924145982,34.179527,2.5707762,1027.2533,-0.0114213,"36",0.081656545,0.014801847,16.836349
-0.971086796843316,36.310806,2.5759099,1027.264,-0.011794009,"36",0.081656545,0.016062381,16.836349
-0.95665706035965,38.433434,2.5855575,1027.2748,-0.013192896,"36",0.081656545,0.017515346,16.836349
-0.938958828332482,40.534138,2.6077914,1027.2854,-0.01183077,"36",0.081656545,0.014220169,16.836349
-0.919327731425193,42.637299,2.651154,1027.2959,-0.013294235,"36",0.081656545,0.028051995,16.836349
-0.900917963568571,44.757198,2.6838236,1027.3065,-0.01433655,"36",0.081656545,0.018674627,16.836349
-0.88720295686689,46.83633,2.694876,1027.3169,-0.012388395,"36",0.081656545,0.01748414,16.836349
-0.880003770408386,48.936367,2.7298076,1027.3274,-0.012926996,"36",0.081656545,0.013070183,16.836349
