"pitch","d","mvelocity","dsw","surge","dive_no","stroke_def","ODBA","initial_d"
-1.25406484754421,18.515982,2.1882327,1027.1746,-0.011758445,"11",0.081656545,0.016889529,18.515982
-1.20571262991939,20.564722,2.1878693,1027.1852,-0.012453737,"11",0.081656545,0.016015405,18.515982
-1.16039267752382,22.590918,2.1904581,1027.1952,-0.012631207,"11",0.081656545,0.015212298,18.515982
-1.11833272091829,24.576378,2.2011175,1027.2051,-0.011636605,"11",0.081656545,0.015792448,18.515982
-1.07717302259424,26.545309,2.2400532,1027.2148,-0.011961929,"11",0.081656545,0.013142331,18.515982
-1.03280329725662,28.515491,2.3090403,1027.2247,-0.013049868,"11",0.081656545,0.015802763,18.515982
-0.981347831861886,30.512848,2.3888421,1027.2347,-0.012663072,"11",0.081656545,0.016843203,18.515982
-0.921745413864933,32.493427,2.4844565,1027.2448,-0.008972545,"11",0.081656545,0.017820088,18.515982
-0.857281136890454,34.460213,2.5949116,1027.2548,-0.012787319,"11",0.081656545,0.014636517,18.515982
-0.794566360504882,36.418339,2.7534621,1027.2646,-0.011634674,"11",0.081656545,0.015362888,18.515982
-0.740434083636359,38.388535,2.9085169,1027.2745,-0.012825401,"11",0.081656545,0.020920604,18.515982
-0.699061804209412,40.33931,3.0198634,1027.2844,-0.012347604,"11",0.081656545,0.016913282,18.515982
-0.671124318872739,42.272606,3.0918596,1027.2941,-0.011244158,"11",0.081656545,0.018716291,18.515982
-0.654799015195067,44.181156,3.1021247,1027.3037,-0.011542846,"11",0.081656545,0.016945785,18.515982
-0.647316457079209,46.042057,3.0964973,1027.313,-0.010109036,"11",0.081656545,0.017691722,18.515982
-0.645990530446469,47.912868,3.0933442,1027.3223,-0.013106647,"11",0.081656545,0.018756496,18.515982
-0.648514416171193,49.763638,3.0609486,1027.3315,-0.0091341,"11",0.081656545,0.016070949,18.515982
