"pitch","d","mvelocity","dsw","surge","dive_no","stroke_def","ODBA","initial_d"
-1.44270080104462,13.527468,1.8075835,1027.1423,-0.007856906,"14",0.081656545,0.029763788,13.527468
-1.41235408066179,15.307299,1.819407,1027.1571,-0.015351821,"14",0.081656545,0.019177167,13.527468
-1.36860820581201,17.125309,1.8501682,1027.1672,-0.010410696,"14",0.081656545,0.02008312,13.527468
-1.30888401619314,18.934059,1.8920517,1027.1768,-0.011042883,"14",0.081656545,0.015151558,13.527468
-1.23884527976084,20.782768,1.9443188,1027.1864,-0.011012525,"14",0.081656545,0.014218631,13.527468
-1.17007766662277,22.611668,1.9833283,1027.1954,-0.012463081,"14",0.081656545,0.0218121,13.527468
-1.11333329508913,24.437185,2.0243812,1027.2043,-0.013417795,"14",0.081656545,0.015324877,13.527468
-1.07398961185177,26.233805,2.0507412,1027.2133,-0.012588989,"14",0.081656545,0.016741624,13.527468
-1.05140840236313,28.040339,2.0929823,1027.2223,-0.013038704,"14",0.081656545,0.015928058,13.527468
-1.04075449372994,29.877567,2.1155217,1027.2316,-0.011822253,"14",0.081656545,0.017984143,13.527468
-1.03567085576436,31.686783,2.1037147,1027.2407,-0.012144423,"14",0.081656545,0.014936306,13.527468
-1.03071158996128,33.495441,2.1236444,1027.2499,-0.014026285,"14",0.081656545,0.02509639,13.527468
-1.0226497221601,35.327698,2.1471117,1027.259,-0.013113911,"14",0.081656545,0.018104544,13.527468
-1.01030205875431,37.169456,2.1757073,1027.2683,-0.011948512,"14",0.081656545,0.016169867,13.527468
-0.993457432357706,39.011017,2.2053556,1027.2777,-0.013103892,"14",0.081656545,0.014227403,13.527468
-0.972028035455624,40.866695,2.2416654,1027.287,-0.011657092,"14",0.081656545,0.01565188,13.527468
-0.946155222264182,42.71653,2.2783124,1027.2963,-0.013109902,"14",0.081656545,0.017437132,13.527468
-0.917040547253624,44.563278,2.3400235,1027.3055,-0.012563713,"14",0.081656545,0.015506684,13.527468
-0.887529193810673,46.426472,2.4086549,1027.3149,-0.013741007,"14",0.081656545,0.016092423,13.527468
-0.86159452615054,48.305977,2.4844062,1027.3243,-0.010574031,"14",0.081656545,0.017645296,13.527468
