"pitch","d","mvelocity","dsw","surge","dive_no","stroke_def","ODBA","initial_d"
-1.06658815918625,19.896852,2.6011157,1027.1818,-0.011125548,"54",0.081656545,0.019138761,19.896852
-1.03103782690506,22.160162,2.5986481,1027.1931,-0.012826769,"54",0.081656545,0.013307524,19.896852
-1.00218673151814,24.346804,2.5734351,1027.2039,-0.011631971,"54",0.081656545,0.017578196,19.896852
-0.978457566620583,26.482544,2.5508459,1027.2145,-0.010312542,"54",0.081656545,0.019646987,19.896852
-0.958555437533752,28.570532,2.517139,1027.225,-0.012454592,"54",0.081656545,0.016800107,19.896852
-0.942305497173181,30.58931,2.4843361,1027.2351,-0.013435419,"54",0.081656545,0.021346575,19.896852
-0.930360149613267,32.579975,2.4777725,1027.2451,-0.012751578,"54",0.081656545,0.012931442,19.896852
-0.923127592459465,34.553223,2.4778445,1027.2551,-0.010685474,"54",0.081656545,0.014352728,19.896852
-0.919787992202236,36.534229,2.5002358,1027.2651,-0.013816233,"54",0.081656545,0.020419857,19.896852
-0.918170333785025,38.530739,2.4967444,1027.2753,-0.01183231,"54",0.081656545,0.014589143,19.896852
-0.915616690196555,40.503712,2.4912639,1027.2852,-0.010444235,"54",0.081656545,0.019495912,19.896852
-0.910210009239727,42.481136,2.4864318,1027.2952,-0.013188536,"54",0.081656545,0.01593069,19.896852
-0.901442085942945,44.421913,2.4741242,1027.3049,-0.012233948,"54",0.081656545,0.016198644,19.896852
-0.889874305460115,46.360645,2.517592,1027.3146,-0.012038019,"54",0.081656545,0.017207617,19.896852
-0.876265484590124,48.335453,2.5731993,1027.3245,-0.014253257,"54",0.081656545,0.021453641,19.896852
