"pitch","d","mvelocity","dsw","surge","dive_no","stroke_def","ODBA","initial_d"
-0.883541640068641,11.618463,2.29562,1027.1262,-0.012337517,"75",0.081656545,0.01709247,11.618463
-0.830746407580194,13.40394,2.4227099,1027.1412,-0.012077135,"75",0.081656545,0.023011589,11.618463
-0.791844083204084,15.202694,2.5301137,1027.1562,-0.009894878,"75",0.081656545,0.021066699,11.618463
-0.763352124217345,17.01298,2.5663042,1027.1666,-0.009192025,"75",0.081656545,0.013841927,11.618463
-0.742192433044573,18.747183,2.4854727,1027.1758,-0.009165259,"75",0.081656545,0.017893966,11.618463
-0.725357667758245,20.34376,2.4402244,1027.1842,-0.017635046,"75",0.081656545,0.032514621,11.618463
-0.709399668621655,21.974754,2.5042708,1027.1923,-0.013175149,"75",0.081656545,0.019776123,11.618463
-0.690765137263962,23.612547,2.5286107,1027.2003,-0.00950352,"75",0.081656545,0.023040652,11.618463
-0.666951341350975,25.192526,2.5423288,1027.2081,-0.016293155,"75",0.081656545,0.022092838,11.618463
-0.637496309682986,26.750538,2.5678861,1027.2159,-0.008682571,"75",0.081656545,0.020301281,11.618463
-0.60406519108615,28.240789,2.5680764,1027.2233,-0.010546531,"75",0.081656545,0.019191915,11.618463
