"pitch","d","mvelocity","dsw","surge","dive_no","stroke_def","ODBA","initial_d"
-1.16261322502455,10.034634,2.0164506,1027.0922,-0.009065385,"65",0.081656545,0.020784132,10.034634
-1.05945089700961,11.932483,2.1820743,1027.1288,-0.010893192,"65",0.081656545,0.014706447,10.034634
-0.98020893471179,13.853661,2.3064215,1027.1454,-0.00963168,"65",0.081656545,0.022881085,10.034634
-0.927762104848625,15.762987,2.3634953,1027.1598,-0.012838228,"65",0.081656545,0.018704172,10.034634
-0.8969132357867,17.63488,2.3665473,1027.1699,-0.012454469,"65",0.081656545,0.017174365,10.034634
-0.880428077402838,19.450041,2.3587043,1027.1796,-0.009252879,"65",0.081656545,0.016652454,10.034634
-0.870950014540006,21.266224,2.3776622,1027.1887,-0.013582738,"65",0.081656545,0.014897084,10.034634
-0.861871963688437,23.086384,2.376291,1027.1978,-0.01266027,"65",0.081656545,0.020001514,10.034634
-0.848449561435852,24.871773,2.3848929,1027.2065,-0.012372229,"65",0.081656545,0.017181762,10.034634
-0.828799964038492,26.66292,2.4200137,1027.2155,-0.0121656,"65",0.081656545,0.016539015,10.034634
-0.803948273179222,28.434643,2.4613376,1027.2242,-0.010712326,"65",0.081656545,0.017592575,10.034634
-0.776624113994992,30.20915,2.5146017,1027.2332,-0.012489417,"65",0.081656545,0.016457718,10.034634
-0.749328700383543,31.955904,2.5746717,1027.2421,-0.009783812,"65",0.081656545,0.017479977,10.034634
-0.722674189126718,33.716202,2.6162703,1027.251,-0.017584069,"65",0.081656545,0.021925416,10.034634
-0.694917258101164,35.411118,2.6230254,1027.2595,-0.009040603,"65",0.081656545,0.018427495,10.034634
-0.662992358648799,37.068535,2.6619887,1027.2678,-0.012835454,"65",0.081656545,0.019290837,10.034634
-0.624539107489227,38.675697,2.7404025,1027.276,-0.010325549,"65",0.081656545,0.016813837,10.034634
