"pitch","d","mvelocity","dsw","surge","dive_no","stroke_def","ODBA","initial_d"
-1.20740093926472,24.594547,2.3464787,1027.2051,-0.012984659,"8",0.081656545,0.064786755,24.594547
-1.17058140355148,26.803827,2.3899553,1027.2161,-0.012936972,"8",0.081656545,0.016608182,24.594547
-1.1487450831343,28.99296,2.3911335,1027.2271,-0.013494818,"8",0.081656545,0.020821866,24.594547
-1.13471195526985,31.167345,2.3714497,1027.238,-0.011851491,"8",0.081656545,0.016009636,24.594547
-1.1220844457718,33.28944,2.3179924,1027.2488,-0.012350133,"8",0.081656545,0.01369177,24.594547
-1.10702206234087,35.325821,2.2550285,1027.259,-0.012672737,"8",0.081656545,0.013840845,24.594547
-1.08851242674445,37.31216,2.2072427,1027.2692,-0.012698005,"8",0.081656545,0.013103973,24.594547
-1.06772778937464,39.220924,2.185324,1027.2788,-0.012478534,"8",0.081656545,0.015690461,24.594547
-1.0470265089299,41.131184,2.2005353,1027.2883,-0.011897887,"8",0.081656545,0.014743443,24.594547
-1.02881994975809,43.030613,2.2389891,1027.2979,-0.012107894,"8",0.081656545,0.012239393,24.594547
-1.01454792122563,44.966476,2.2905774,1027.3076,-0.011937144,"8",0.081656545,0.014783348,24.594547
-1.00415141375053,46.928284,2.3294592,1027.3174,-0.01230069,"8",0.081656545,0.013169996,24.594547
-0.996258807980204,48.905914,2.3621914,1027.3273,-0.012517465,"8",0.081656545,0.014955999,24.594547
