"pitch","d","mvelocity","dsw","surge","dive_no","stroke_def","ODBA","initial_d"
-0.944712114225464,12.365541,2.2741315,1027.1321,-0.013619079,"66",0.081656545,0.015407056,12.365541
-0.911759093670627,14.183599,2.2925389,1027.1483,-0.010494012,"66",0.081656545,0.022553779,12.365541
-0.889365245277185,15.976088,2.2897086,1027.1611,-0.019075042,"66",0.081656545,0.027724478,12.365541
-0.870884442520008,17.735882,2.3230062,1027.1704,-0.008364677,"66",0.081656545,0.022060283,12.365541
-0.85055645309569,19.528776,2.3605368,1027.1799,-0.012201439,"66",0.081656545,0.014936678,12.365541
-0.82528019344258,21.286901,2.385242,1027.1888,-0.011590807,"66",0.081656545,0.018063378,12.365541
-0.795473826996164,23.030153,2.4133177,1027.1974,-0.010138895,"66",0.081656545,0.018137485,12.365541
-0.764187351530886,24.728516,2.4035227,1027.2058,-0.012313988,"66",0.081656545,0.016178973,12.365541
-0.734835660807907,26.338747,2.4309905,1027.2137,-0.010964135,"66",0.081656545,0.016620016,12.365541
-0.708932758140161,27.982225,2.5088558,1027.222,-0.01074602,"66",0.081656545,0.017661873,12.365541
-0.685217433703573,29.606678,2.5759413,1027.2301,-0.016734099,"66",0.081656545,0.021758325,12.365541
-0.660652238641018,31.240091,2.6668181,1027.2384,-0.006447721,"66",0.081656545,0.019962549,12.365541
-0.632644573615122,32.88258,2.7778516,1027.2467,-0.011239401,"66",0.081656545,0.019466098,12.365541
-0.6011160035293,34.530888,2.8276484,1027.255,-0.008702904,"66",0.081656545,0.017769122,12.365541
