"pitch","d","mvelocity","dsw","surge","dive_no","stroke_def","ODBA","initial_d"
-1.26509859218251,12.033265,2.2850537,1027.1301,-0.007204251,"55",0.081656545,0.025282869,12.033265
-1.2105672981404,14.268991,2.3492415,1027.1489,-0.011878029,"55",0.081656545,0.026232552,12.033265
-1.14848235872199,16.433012,2.3624008,1027.1636,-0.011973831,"55",0.081656545,0.024819011,12.033265
-1.0841266063204,18.567739,2.4033771,1027.1748,-0.011889641,"55",0.081656545,0.013356815,12.033265
-1.02412698629228,20.676298,2.4554119,1027.1858,-0.012323672,"55",0.081656545,0.016532818,12.033265
-0.972139492181656,22.75515,2.5157185,1027.196,-0.012026255,"55",0.081656545,0.014514308,12.033265
-0.928105306392737,24.824133,2.5785885,1027.2062,-0.011618422,"55",0.081656545,0.014758503,12.033265
-0.889675233205632,26.884838,2.6418531,1027.2166,-0.012374936,"55",0.081656545,0.021727752,12.033265
-0.854491018641631,28.925827,2.7060809,1027.2268,-0.012250048,"55",0.081656545,0.022743663,12.033265
-0.82216629916422,30.963091,2.7710681,1027.2371,-0.011507797,"55",0.081656545,0.015127835,12.033265
-0.794870030341437,32.983109,2.8476429,1027.2472,-0.012065093,"55",0.081656545,0.025715847,12.033265
-0.776119783654336,35.028088,2.8796411,1027.2576,-0.011568952,"55",0.081656545,0.016762715,12.033265
-0.768516850179969,37.018291,2.9021111,1027.2676,-0.012294445,"55",0.081656545,0.016506564,12.033265
-0.771840201421861,39.053898,2.9150004,1027.278,-0.011445958,"55",0.081656545,0.020949002,12.033265
-0.782727879455067,41.094612,2.893393,1027.2882,-0.007563108,"55",0.081656545,0.021741597,12.033265
-0.796259260066146,43.136185,2.8476424,1027.2985,-0.012055127,"55",0.081656545,0.024262261,12.033265
-0.808505013696914,45.161232,2.812927,1027.3086,-0.012581873,"55",0.081656545,0.018346801,12.033265
-0.818285873731675,47.206421,2.7946763,1027.3188,-0.0115976,"55",0.081656545,0.016901188,12.033265
-0.826837009682067,49.240742,2.7888472,1027.329,-0.012392255,"55",0.081656545,0.018436592,12.033265
