"pitch","d","mvelocity","dsw","surge","dive_no","stroke_def","ODBA","initial_d"
-1.20122507425325,12.062181,1.9894842,1027.1298,-0.011034958,"63",0.081656545,0.024901908,12.062181
-1.13572276270615,13.861382,1.9735632,1027.1455,-0.012432338,"63",0.081656545,0.020098517,12.062181
-1.07240457363828,15.621393,2.0142093,1027.1591,-0.009988261,"63",0.081656545,0.018448399,12.062181
-1.01879294593892,17.397533,2.0770092,1027.1686,-0.011056765,"63",0.081656545,0.021070618,12.062181
-0.97913920495995,19.160116,2.1188781,1027.178,-0.011242929,"63",0.081656545,0.014659385,12.062181
-0.952645473433819,20.907316,2.1598408,1027.187,-0.011535771,"63",0.081656545,0.01988429,12.062181
-0.934298101097956,22.688747,2.1685476,1027.1958,-0.011870449,"63",0.081656545,0.018000007,12.062181
-0.917284561736345,24.391718,2.1354249,1027.2041,-0.011979453,"63",0.081656545,0.014167212,12.062181
-0.895771947535529,26.063248,2.132571,1027.2124,-0.012491459,"63",0.081656545,0.017821707,12.062181
-0.867070322145747,27.7187,2.1637683,1027.2207,-0.012348011,"63",0.081656545,0.015006629,12.062181
-0.832333383109155,29.35553,2.2363002,1027.2289,-0.010982624,"63",0.081656545,0.015326718,12.062181
-0.79552269621522,31.031715,2.3021317,1027.2373,-0.007816584,"63",0.081656545,0.01817142,12.062181
-0.761207341459446,32.641861,2.3364499,1027.2455,-0.01315785,"63",0.081656545,0.015774466,12.062181
-0.732281615793709,34.245804,2.3731964,1027.2537,-0.012677784,"63",0.081656545,0.017341364,12.062181
-0.708654988989706,35.809593,2.4111772,1027.2615,-0.015342237,"63",0.081656545,0.022431264,12.062181
-0.687506083951713,37.384052,2.4371719,1027.2694,-0.007611155,"63",0.081656545,0.018780803,12.062181
-0.664939866841345,38.89782,2.4448895,1027.2771,-0.010634877,"63",0.081656545,0.019099483,12.062181
-0.638150912872239,40.390266,2.4693754,1027.2847,-0.010737007,"63",0.081656545,0.01807954,12.062181
-0.60691789684195,41.83717,2.516665,1027.2919,-0.010379319,"63",0.081656545,0.01734468,12.062181
