"pitch","d","mvelocity","dsw","surge","dive_no","stroke_def","ODBA","initial_d"
-1.3234094316264,15.164731,2.1839557,1027.1559,-0.009855494,"7",0.081656545,0.028835746,15.164731
-1.28953629094321,17.283726,2.161406,1027.168,-0.013879737,"7",0.081656545,0.0167621,15.164731
-1.24849551935438,19.29814,2.0962648,1027.1787,-0.011857168,"7",0.081656545,0.013575428,15.164731
-1.20036527270384,21.24235,2.0874264,1027.1886,-0.013336094,"7",0.081656545,0.016648289,15.164731
-1.14873841597655,23.182158,2.0988452,1027.1981,-0.014670798,"7",0.081656545,0.018632503,15.164731
-1.09965949561108,25.059502,2.1305239,1027.2074,-0.011354713,"7",0.081656545,0.013255483,15.164731
-1.05853177171893,26.975815,2.1941364,1027.2169,-0.014573145,"7",0.081656545,0.018103817,15.164731
-1.02741345872708,28.890621,2.247498,1027.2266,-0.012428444,"7",0.081656545,0.017071232,15.164731
-1.00456048402061,30.823835,2.2833838,1027.2363,-0.011980993,"7",0.081656545,0.013507083,15.164731
-0.986131796794895,32.745262,2.3143163,1027.246,-0.012810417,"7",0.081656545,0.027738195,15.164731
-0.968476447507448,34.680454,2.3722658,1027.2559,-0.013765155,"7",0.081656545,0.014500292,15.164731
-0.949494962147751,36.662773,2.4424212,1027.2659,-0.01058739,"7",0.081656545,0.020592313,15.164731
-0.928719906635535,38.659615,2.4936051,1027.2759,-0.011186879,"7",0.081656545,0.022345914,15.164731
-0.906707081071096,40.659286,2.5250163,1027.286,-0.013363652,"7",0.081656545,0.018812688,15.164731
-0.884427604103538,42.637844,2.536916,1027.2959,-0.01159249,"7",0.081656545,0.019664891,15.164731
-0.862931099291718,44.574604,2.5567546,1027.3057,-0.01156527,"7",0.081656545,0.016568061,15.164731
-0.843165262966174,46.516647,2.6113248,1027.3153,-0.013055175,"7",0.081656545,0.018166829,15.164731
-0.825760769852117,48.479618,2.6587315,1027.3252,-0.012157278,"7",0.081656545,0.016643481,15.164731
