"pitch","d","mvelocity","dsw","surge","dive_no","stroke_def","ODBA","initial_d"
-1.0174081668038,26.89924,2.3169982,1027.2166,-0.014244569,"21",0.081656545,0.01787024,26.89924
-0.949915813390285,28.85498,2.393451,1027.2264,-0.009206795,"21",0.081656545,0.017170286,26.89924
-0.886866928626003,30.789526,2.4782927,1027.2361,-0.013558919,"21",0.081656545,0.01814487,26.89924
-0.832404226023493,32.687401,2.5947273,1027.2457,-0.01226987,"21",0.081656545,0.021178747,26.89924
-0.788266646929686,34.624439,2.7063529,1027.2555,-0.011597815,"21",0.081656545,0.016504517,26.89924
-0.753093026514244,36.534775,2.7647941,1027.2651,-0.011552304,"21",0.081656545,0.016217412,26.89924
-0.723374135969938,38.389439,2.8054552,1027.2745,-0.011671347,"21",0.081656545,0.017205369,26.89924
-0.695341442922568,40.247391,2.8996363,1027.2839,-0.011590946,"21",0.081656545,0.017549973,26.89924
-0.666781904787192,42.105186,2.9751477,1027.2932,-0.007497284,"21",0.081656545,0.024010168,26.89924
-0.637876145688097,43.917965,3.0701504,1027.3024,-0.013066821,"21",0.081656545,0.018541925,26.89924
-0.610805722470522,45.763672,3.1697726,1027.3115,-0.010172736,"21",0.081656545,0.016822027,26.89924
-0.588644090134059,47.550442,3.2477238,1027.3204,-0.010419833,"21",0.081656545,0.017552411,26.89924
-0.574292841106855,49.36507,3.3090236,1027.3296,-0.010963637,"21",0.081656545,0.017769525,26.89924
