"pitch","d","mvelocity","dsw","surge","dive_no","stroke_def","ODBA","initial_d"
-0.986016954130114,28.049145,2.9149384,1027.2224,-0.012850014,"29",0.081656545,0.017763522,28.049145
-0.972162984313388,30.465288,2.877768,1027.2345,-0.011112376,"29",0.081656545,0.022048695,28.049145
-0.963271962944464,32.792065,2.8439519,1027.2462,-0.012743381,"29",0.081656545,0.018283669,28.049145
-0.955047517723461,35.12347,2.8159516,1027.2581,-0.010903371,"29",0.081656545,0.015147235,28.049145
-0.943517767965031,37.38937,2.7800303,1027.2695,-0.012102294,"29",0.081656545,0.015123718,28.049145
-0.925970384745113,39.605728,2.7897754,1027.2806,-0.012033008,"29",0.081656545,0.01559931,28.049145
-0.901544676396378,41.846882,2.8291943,1027.292,-0.011787068,"29",0.081656545,0.015264834,28.049145
-0.871430974921978,44.045708,2.8836057,1027.303,-0.010048818,"29",0.081656545,0.023900377,28.049145
-0.838601192065624,46.252987,2.9499552,1027.314,-0.013877374,"29",0.081656545,0.019822234,28.049145
-0.806972562253786,48.432575,3.0173249,1027.325,-0.011102294,"29",0.081656545,0.017276643,28.049145
