"pitch","d","mvelocity","dsw","surge","dive_no","stroke_def","ODBA","initial_d"
-1.08262783973184,26.421221,2.4484549,1027.2142,-0.00700971,"35",0.081656545,0.024468068,26.421221
-1.03728013660116,28.618486,2.5147171,1027.2252,-0.012496406,"35",0.081656545,0.017045401,26.421221
-1.0070158481189,30.74861,2.5322475,1027.236,-0.012991481,"35",0.081656545,0.018775251,26.421221
-0.987057851042711,32.890873,2.5588305,1027.2467,-0.011052583,"35",0.081656545,0.013903439,26.421221
-0.973231056002439,35.02552,2.585161,1027.2576,-0.009085985,"35",0.081656545,0.013326758,26.421221
-0.96394286750893,37.15826,2.5778091,1027.2683,-0.01324377,"35",0.081656545,0.015275951,26.421221
-0.960087086125424,39.263023,2.553555,1027.2789,-0.011690336,"35",0.081656545,0.01506325,26.421221
-0.963182549726884,41.33186,2.534225,1027.2894,-0.012062351,"35",0.081656545,0.016510969,26.421221
-0.973158537572018,43.421337,2.5379806,1027.2998,-0.012264162,"35",0.081656545,0.018188043,26.421221
-0.987287204759715,45.532585,2.5365331,1027.3104,-0.012109173,"35",0.081656545,0.017013263,26.421221
-1.00082233782869,47.657776,2.5281494,1027.321,-0.012123946,"35",0.081656545,0.017480515,26.421221
-1.00872932511204,49.79208,2.5430806,1027.3317,-0.012198765,"35",0.081656545,0.01644041,26.421221
