"pitch","d","mvelocity","dsw","surge","dive_no","stroke_def","ODBA","initial_d"
-1.30614229592448,19.341341,1.9822772,1027.179,-0.007250899,"12",0.081656545,0.032392088,19.341341
-1.25442211644209,21.22444,1.9516573,1027.1885,-0.010383129,"12",0.081656545,0.033081852,19.341341
-1.20755953733385,23.03974,1.9197497,1027.1975,-0.01310927,"12",0.081656545,0.026028801,19.341341
-1.16877645385224,24.792179,1.9305546,1027.2061,-0.011564123,"12",0.081656545,0.020026565,19.341341
-1.13745140661049,26.592016,1.9839501,1027.2151,-0.012864033,"12",0.081656545,0.017371379,19.341341
-1.11049050280348,28.401245,2.0078237,1027.2241,-0.01228459,"12",0.081656545,0.014630768,19.341341
-1.08418320734805,30.187046,2.0099828,1027.233,-0.011750346,"12",0.081656545,0.013291299,19.341341
-1.05570508882227,31.954733,2.0152142,1027.2421,-0.011303348,"12",0.081656545,0.018529892,19.341341
-1.02425322595708,33.686447,2.0077419,1027.2507,-0.010980828,"12",0.081656545,0.018495388,19.341341
-0.991753868834712,35.374619,2.0510225,1027.2593,-0.016514512,"12",0.081656545,0.022762446,19.341341
-0.962287911405604,37.118927,2.1183765,1027.2681,-0.020570347,"12",0.081656545,0.033626217,19.341341
-0.93992888233074,38.856178,2.176322,1027.2769,-0.006885748,"12",0.081656545,0.019026725,19.341341
-0.926544842415114,40.640198,2.216567,1027.2859,-0.01023718,"12",0.081656545,0.016582048,19.341341
-0.921301000677497,42.402561,2.2112393,1027.2947,-0.012189807,"12",0.081656545,0.015519538,19.341341
-0.921755274975206,44.161674,2.2035017,1027.3036,-0.011807838,"12",0.081656545,0.014653518,19.341341
-0.925185894152927,45.908516,2.1986752,1027.3123,-0.012278851,"12",0.081656545,0.015644813,19.341341
-0.929202542533589,47.673107,2.2160099,1027.3212,-0.014195804,"12",0.081656545,0.017215334,19.341341
-0.931699916706975,49.466545,2.2312028,1027.3301,-0.010499338,"12",0.081656545,0.021017492,19.341341
