"pitch","d","mvelocity","dsw","surge","dive_no","stroke_def","ODBA","initial_d"
-1.27093331513839,10.842656,1.9140012,1027.1177,-0.012034392,"81",0.081656545,0.016543593,10.842656
-1.22078452539474,12.611019,1.8502651,1027.134,-0.013390718,"81",0.081656545,0.025789447,10.842656
-1.17139540766132,14.289631,1.8505346,1027.1493,-0.012329439,"81",0.081656545,0.016101837,10.842656
-1.12327394001691,16.016569,1.939628,1027.1613,-0.00952864,"81",0.081656545,0.012415665,10.842656
-1.0785135925394,17.790901,2.0496593,1027.1707,-0.011393505,"81",0.081656545,0.015666833,10.842656
-1.03979316637794,19.646994,2.1330428,1027.1805,-0.012098716,"81",0.081656545,0.019761316,10.842656
-1.00802904665627,21.477922,2.1652009,1027.1898,-0.011942289,"81",0.081656545,0.013472803,10.842656
-0.981982869910224,23.303858,2.1863308,1027.1987,-0.012877365,"81",0.081656545,0.020261899,10.842656
-0.959231071940492,25.113403,2.212579,1027.2076,-0.011425157,"81",0.081656545,0.01773908,10.842656
-0.937245752765064,26.922903,2.2618494,1027.2168,-0.010831801,"81",0.081656545,0.018877119,10.842656
-0.914108533736614,28.767292,2.2811227,1027.226,-0.010518834,"81",0.081656545,0.013989531,10.842656
-0.888828015480129,30.529669,2.2809393,1027.2349,-0.010599358,"81",0.081656545,0.019641645,10.842656
-0.86134691628956,32.30022,2.3151312,1027.2438,-0.011752286,"81",0.081656545,0.016253492,10.842656
-0.832373002083175,34.045258,2.330225,1027.2526,-0.01228472,"81",0.081656545,0.017086759,10.842656
-0.803140534801399,35.732792,2.3495705,1027.2611,-0.010845562,"81",0.081656545,0.020380277,10.842656
-0.775106969089404,37.423344,2.4113543,1027.2697,-0.012711303,"81",0.081656545,0.016887089,10.842656
-0.749536900710013,39.108631,2.4389164,1027.2782,-0.01115097,"81",0.081656545,0.018796133,10.842656
-0.727039711371561,40.738804,2.4396555,1027.2864,-0.010574661,"81",0.081656545,0.019181009,10.842656
-0.707301294168567,42.344715,2.4507678,1027.2944,-0.012699279,"81",0.081656545,0.018264519,10.842656
-0.689263037096525,43.918514,2.4673324,1027.3024,-0.011218292,"81",0.081656545,0.019690488,10.842656
-0.671765081601024,45.475037,2.4878721,1027.3102,-0.010593428,"81",0.081656545,0.016817419,10.842656
-0.654351390601808,47.013325,2.5191422,1027.3179,-0.010682535,"81",0.081656545,0.01858394,10.842656
-0.637777010986584,48.537956,2.5502784,1027.3254,-0.011131549,"81",0.081656545,0.019232675,10.842656
