"pitch","d","mvelocity","dsw","surge","dive_no","stroke_def","ODBA","initial_d"
-1.11465269419046,10.542677,2.1083682,1027.1105,-0.013525702,"72",0.081656545,0.019380996,10.542677
-1.05813521545958,12.322362,2.0192502,1027.1316,-0.010129911,"72",0.081656545,0.017595503,10.542677
-1.00214924184581,14.03316,2.0333822,1027.147,-0.012219197,"72",0.081656545,0.014042044,10.542677
-0.950725681069795,15.734091,2.0691891,1027.1597,-0.010518477,"72",0.081656545,0.017229691,10.542677
-0.906909609077498,17.399094,2.1337702,1027.1686,-0.012061382,"72",0.081656545,0.016412038,10.542677
-0.871230785656774,19.089811,2.2251298,1027.1776,-0.012507936,"72",0.081656545,0.015239325,10.542677
-0.842983155312021,20.811525,2.3057413,1027.1865,-0.011396113,"72",0.081656545,0.015289232,10.542677
-0.821195250328287,22.535881,2.3510134,1027.1949,-0.010176079,"72",0.081656545,0.022058858,10.542677
-0.804421658832241,24.254169,2.3754513,1027.2035,-0.011656446,"72",0.081656545,0.01750258,10.542677
-0.790208029016557,25.960072,2.3505259,1027.2119,-0.017080879,"72",0.081656545,0.036212981,10.542677
-0.775270960225921,27.586237,2.3115647,1027.2201,-0.007653124,"72",0.081656545,0.021574693,10.542677
-0.756646150352162,29.182423,2.2964675,1027.228,-0.011694049,"72",0.081656545,0.020009974,10.542677
-0.733024497736528,30.728556,2.3112185,1027.2358,-0.012649561,"72",0.081656545,0.014799001,10.542677
-0.705166040908385,32.270557,2.3798225,1027.2437,-0.010646009,"72",0.081656545,0.017050065,10.542677
-0.675112396213546,33.81374,2.4493833,1027.2515,-0.009574294,"72",0.081656545,0.018073071,10.542677
-0.645016950883122,35.330124,2.5036464,1027.259,-0.016760157,"72",0.081656545,0.018816648,10.542677
-0.616563144793831,36.820293,2.5326815,1027.2666,-0.00890868,"72",0.081656545,0.019574888,10.542677
-0.59113886376686,38.251965,2.5038443,1027.2739,-0.009639408,"72",0.081656545,0.01748915,10.542677
-0.570123336790303,39.593243,2.4838622,1027.2806,-0.010519558,"72",0.081656545,0.01710408,10.542677
-0.554605963476672,40.924904,2.4850504,1027.2874,-0.010601388,"72",0.081656545,0.020705709,10.542677
-0.54459044392398,42.201523,2.4789979,1027.2937,-0.017771302,"72",0.081656545,0.029268768,10.542677
-0.538451963865084,43.486385,2.474992,1027.3002,-0.0073895,"72",0.081656545,0.021071816,10.542677
