"pitch","d","mvelocity","dsw","surge","dive_no","stroke_def","ODBA","initial_d"
-1.14295217826729,12.901765,2.3197222,1027.137,-0.012005899,"62",0.081656545,0.022512764,12.901765
-1.09898265692716,14.910135,2.2221887,1027.1542,-0.010046058,"62",0.081656545,0.024000656,12.901765
-1.0612772095389,16.833023,2.190088,1027.1656,-0.023447016,"62",0.081656545,0.04178014,12.901765
-1.02729142530578,18.717825,2.1403964,1027.1757,-0.012726523,"62",0.081656545,0.019806992,12.901765
-0.993602504125131,20.483128,2.1057644,1027.1848,-0.012820665,"62",0.081656545,0.015282719,12.901765
-0.95743984052917,22.229282,2.1342413,1027.1935,-0.01183919,"62",0.081656545,0.027563695,12.901765
-0.918096558717543,23.966251,2.1851964,1027.202,-0.013059913,"62",0.081656545,0.019278755,12.901765
-0.87686809442096,25.70602,2.2409024,1027.2106,-0.01367616,"62",0.081656545,0.01958419,12.901765
-0.835574913315714,27.401295,2.3248196,1027.2191,-0.010303863,"62",0.081656545,0.016714707,12.901765
-0.794992203389076,29.161053,2.4303651,1027.2279,-0.008734557,"62",0.081656545,0.018462306,12.901765
-0.754421937660005,30.87324,2.4464359,1027.2366,-0.019668365,"62",0.081656545,0.027120952,12.901765
-0.712571560191059,32.497238,2.4959166,1027.2448,-0.005413622,"62",0.081656545,0.018139042,12.901765
-0.668962292261831,34.131954,2.5397635,1027.2531,-0.010268241,"62",0.081656545,0.020434691,12.901765
-0.624769473497198,35.637051,2.5252142,1027.2606,-0.011591635,"62",0.081656545,0.017666567,12.901765
