"pitch","d","mvelocity","dsw","surge","dive_no","stroke_def","ODBA","initial_d"
-1.24020016140587,22.017097,1.7170423,1027.1924,-0.010240129,"4",0.081656545,0.055223953,22.017097
-1.23230256399389,23.631039,1.6944981,1027.2003,-0.014386516,"4",0.081656545,0.050067738,22.017097
-1.21850245503788,25.214045,1.6690722,1027.2083,-0.012276578,"4",0.081656545,0.022596724,22.017097
-1.19529673183629,26.753506,1.6697628,1027.2158,-0.013049813,"4",0.081656545,0.016595956,22.017097
-1.16101333405912,28.318703,1.6852645,1027.2238,-0.011918235,"4",0.081656545,0.018157722,22.017097
-1.1184542831007,29.847507,1.6971323,1027.2313,-0.013963187,"4",0.081656545,0.02448203,22.017097
-1.07584744502735,31.361866,1.7236255,1027.239,-0.011667675,"4",0.081656545,0.037918814,22.017097
-1.04361966113659,32.87841,1.7699389,1027.2467,-0.009234664,"4",0.081656545,0.023197016,22.017097
-1.0279696602531,34.426918,1.7893506,1027.2545,-0.015818575,"4",0.081656545,0.035759006,22.017097
-1.0259334020681,35.942402,1.7819207,1027.2622,-0.00803719,"4",0.081656545,0.038147207,22.017097
-1.02602888903147,37.471317,1.7837162,1027.2699,-0.014259191,"4",0.081656545,0.026876172,22.017097
-1.01454772923942,38.9935,1.8247932,1027.2776,-0.00707038,"4",0.081656545,0.03072495,22.017097
-0.98370133854503,40.572117,1.9169225,1027.2855,-0.017163042,"4",0.081656545,0.034035042,22.017097
-0.936788825566892,42.199669,2.0070388,1027.2937,-0.008969524,"4",0.081656545,0.026007678,22.017097
-0.887348691859431,43.808544,2.103735,1027.3018,-0.02040194,"4",0.081656545,0.048702352,22.017097
-0.852397775456544,45.460499,2.2094266,1027.3101,0.00642366,"4",0.081656545,0.04756644,22.017097
-0.843914812066736,47.146355,2.2430983,1027.3185,-0.023862179,"4",0.081656545,0.04235781,22.017097
-0.86373585315652,48.81567,2.2231941,1027.3268,-0.010238732,"4",0.081656545,0.018551122,22.017097
