"pitch","d","mvelocity","dsw","surge","dive_no","stroke_def","ODBA","initial_d"
-1.05284604752129,11.437509,1.9803632,1027.1249,-0.013697864,"76",0.081656545,0.018415166,11.437509
-0.988184426168288,13.13304,2.0379488,1027.1388,-0.010090414,"76",0.081656545,0.019184995,11.437509
-0.936667437917416,14.826299,2.0962963,1027.1537,-0.016035244,"76",0.081656545,0.030215515,11.437509
-0.90024273058756,16.519999,2.1155188,1027.1639,-0.008625832,"76",0.081656545,0.022137115,11.437509
-0.877844937750009,18.130308,2.0666027,1027.1725,-0.013827574,"76",0.081656545,0.019023882,11.437509
-0.865614106684346,19.684343,2.069695,1027.1808,-0.012697121,"76",0.081656545,0.017638482,11.437509
-0.858516044602703,21.273994,2.1022916,1027.1887,-0.006892117,"76",0.081656545,0.019396739,11.437509
-0.851876864487994,22.875507,2.1489439,1027.1967,-0.009900169,"76",0.081656545,0.016714646,11.437509
-0.842253782217613,24.508953,2.2054729,1027.2047,-0.012058575,"76",0.081656545,0.017356943,11.437509
-0.827741631286668,26.180656,2.2298133,1027.213,-0.013337209,"76",0.081656545,0.018822255,11.437509
-0.808061473174105,27.790522,2.2116773,1027.2211,-0.011086048,"76",0.081656545,0.017659085,11.437509
-0.784421442241447,29.367945,2.2218471,1027.229,-0.012996407,"76",0.081656545,0.017680999,11.437509
-0.758712428200305,30.925495,2.2413361,1027.2368,-0.011074482,"76",0.081656545,0.017447513,11.437509
-0.731890522414922,32.442085,2.2954049,1027.2445,-0.011137608,"76",0.081656545,0.018163526,11.437509
-0.702301344740624,33.994225,2.3804293,1027.2523,-0.006248206,"76",0.081656545,0.017782476,11.437509
-0.665274690805047,35.518009,2.4368496,1027.26,-0.017059689,"76",0.081656545,0.019323455,11.437509
