"pitch","d","mvelocity","dsw","surge","dive_no","stroke_def","ODBA","initial_d"
-1.04271065875557,11.736502,2.3723598,1027.1277,-0.01037117,"56",0.081656545,0.020674542,11.736502
-0.948346936925667,13.807862,2.5535264,1027.1449,-0.013094191,"56",0.081656545,0.015128422,11.736502
-0.888731551132371,15.896987,2.692872,1027.1605,-0.009538046,"56",0.081656545,0.030599352,11.736502
-0.859564673323886,17.991863,2.7489986,1027.1718,-0.011243043,"56",0.081656545,0.01502108,11.736502
-0.851047484027446,20.064072,2.7368586,1027.1827,-0.011823527,"56",0.081656545,0.01848371,11.736502
-0.852784121539765,22.096266,2.6885643,1027.1927,-0.016984247,"56",0.081656545,0.020525364,11.736502
-0.85637206469626,24.110025,2.6647346,1027.2028,-0.009942592,"56",0.081656545,0.015601051,11.736502
-0.856796773116441,26.11924,2.6583767,1027.2126,-0.011507073,"56",0.081656545,0.02250435,11.736502
-0.85275776706806,28.125984,2.6578698,1027.2228,-0.010637009,"56",0.081656545,0.013550397,11.736502
-0.845659774799587,30.122599,2.6844964,1027.2328,-0.012996105,"56",0.081656545,0.016627077,11.736502
-0.837737009739792,32.141674,2.7388124,1027.2429,-0.014384377,"56",0.081656545,0.024180315,11.736502
-0.830407708985552,34.204742,2.757241,1027.2534,-0.009457897,"56",0.081656545,0.017856453,11.736502
-0.823619844271865,36.208801,2.7511396,1027.2635,-0.011843125,"56",0.081656545,0.015441027,11.736502
-0.816120181929338,38.238594,2.7700279,1027.2738,-0.011016227,"56",0.081656545,0.017771108,11.736502
-0.8061344027871,40.246651,2.7802761,1027.2839,-0.012277887,"56",0.081656545,0.017314432,11.736502
-0.792056995919535,42.24828,2.8016648,1027.2939,-0.007282055,"56",0.081656545,0.022586372,11.736502
-0.772987161993102,44.225853,2.8509405,1027.3038,-0.012093528,"56",0.081656545,0.01842374,11.736502
-0.749041227202447,46.240871,2.9049656,1027.314,-0.011235541,"56",0.081656545,0.015680863,11.736502
-0.721411199066805,48.172768,2.9326224,1027.3236,-0.011102078,"56",0.081656545,0.019848136,11.736502
